0,Store ID,Gregorian Date,Hijri Date,Day,Greg. Month,Hijri Month,Location,Store Size,Parking,Mall,Work Hours,Cost/day,Promotion,Customer Base,Advertisements,Competition,Customers,Profit/day
7110,fil-705,2017-02-09 00:00:00,1438-05-12,Thursday,February,Jumada al-Ula,,Hyper,760,No,24 hrs,SAR 38339.0,None,1372397,0,6,20613,SAR 1165478
7111,fil-706,2017-02-09 00:00:00,1438-05-12,Thu,February,Jumada al-Ula,Center,Hyper,755,Yes,18 hrs,SAR 59339.0,None,724673,0,5,7065,SAR 382498
7112,fil-707,2017-02-09 00:00:00,1438-05-12,,February,Jumada al-Ula,Center,Grande,590,No,18 hrs,SAR 629094.0,None,2496574,0,5,24895,SAR 1303557
7113,fil-708,2017-02-09 00:00:00,1438-05-12,Thursday,February,Jumada al-Ula,Border,Grande,2165,No,18 hrs,SAR 492849.0,None,1094974,0,2,11105,SAR 537344
7114,fil-709,2017-02-09 00:00:00,1438-05-12,Thu,,Jumada al-Ula,Center,Hyper,775,Yes,12 hrs,SAR 50505.0,None,1966388,0,11,16517,SAR 664496
7115,fil-710,2017-02-09 00:00:00,1438-05-12,,February,Jumada al-Ula,Border,Hyper,895,Yes,24 hrs,SAR 24291.0,None,586667,0,3,4917,SAR 254664
7116,fil-711,2017-02-09 00:00:00,1438-05-12,,February,Jumada al-Ula,Center,Hyper,460,Yes,12 hrs,SAR 18071.0,None,733564,0,8,6602,SAR 422485
7117,fil-701,2017-02-10 00:00:00,1438-05-13,Friday,February,Jumada al-Ula,Center,Hyper,675,No,12 hrs,SAR 47023.0,None,1219532,0,10,23433,SAR 1074320
7118,fil-702,2017-02-10 00:00:00,1438-05-13,Friday,February,Jumada al-Ula,,Regular,1075,Yes,12 hrs,SAR 4366.0,None,133475,0,1,1227,SAR 59600
7119,fil-703,2017-02-10 00:00:00,1438-05-13,Friday,February,Jumada al-Ula,Border,Grande,2725,Yes,12 hrs,SAR 590192.0,None,752936,0,1,13490,SAR 566976
7120,fil-704,2017-02-10 00:00:00,1438-05-13,Friday,February,Jumada al-Ula,Center,,205,No,12 hrs,SAR 7375.0,None,1334110,0,8,14872,SAR 695184
7121,fil-705,2017-02-10 00:00:00,1438-05-13,Friday,,Jumada al-Ula,,Hyper,760,No,24 hrs,SAR 43069.0,None,1637925,0,6,24477,SAR 1180473
7122,fil-706,2017-02-10 00:00:00,1438-05-13,,February,Jumada al-Ula,Center,Hyper,755,Yes,18 hrs,SAR 54761.0,None,753438,0,5,5876,SAR 262184
7123,fil-707,2017-02-10 00:00:00,1438-05-13,,February,Jumada al-Ula,Center,,590,No,18 hrs,SAR 524709.0,None,2510661,0,5,34144,SAR 1655852
7124,fil-708,2017-02-10 00:00:00,1438-05-13,Friday,Feb,Jumada al-Ula,Border,Grande,2165,No,18 hrs,SAR 442319.0,None,1197642,0,2,24015,SAR 1173786
7125,fil-709,2017-02-10 00:00:00,1438-05-13,Friday,February,Jumada al-Ula,Center,,775,Yes,12 hrs,SAR 61157.0,None,1966536,0,11,19173,SAR 1098559
7126,fil-710,2017-02-10 00:00:00,1438-05-13,Friday,Feb,Jumada al-Ula,Border,Hyper,895,Yes,24 hrs,SAR 23283.0,None,396517,0,3,5632,SAR 317076
7127,fil-711,2017-02-10 00:00:00,1438-05-13,Friday,February,Jumada al-Ula,Center,Hyper,460,Yes,12 hrs,SAR 13240.0,None,733722,0,8,6682,SAR 312350
7128,fil-701,2017-02-11 00:00:00,1438-05-14,Saturday,February,Jumada al-Ula,Center,Hyper,675,No,12 hrs,SAR 43772.0,Regular,1227536,491014,10,24772,SAR 1250633
7129,fil-702,2017-02-11 00:00:00,1438-05-14,Saturday,February,Jumada al-Ula,Outskirts,Regular,1075,Yes,12 hrs,SAR 4903.0,Regular,162167,64866,1,3378,SAR 156206
7130,fil-703,2017-02-11 00:00:00,1438-05-14,Saturday,February,Jumada al-Ula,Border,,2725,Yes,12 hrs,SAR 652614.0,Regular,650116,325058,1,11425,SAR 563869
7131,fil-704,2017-02-11 00:00:00,1438-05-14,,February,Jumada al-Ula,Center,Regular,205,No,12 hrs,SAR 7507.0,Regular,996727,598036,8,8486,SAR 364265
7132,fil-705,2017-02-11 00:00:00,1438-05-14,Saturday,February,Jumada al-Ula,Center,Hyper,760,No,24 hrs,SAR 46862.0,Regular,1376072,550428,6,30130,SAR 1591872
7133,fil-706,2017-02-11 00:00:00,1438-05-14,Sat,February,Jumada al-Ula,Center,,755,Yes,18 hrs,SAR 46236.0,Regular,724608,362304,5,6593,SAR 358108
7134,fil-707,2017-02-11 00:00:00,1438-05-14,Saturday,February,Jumada al-Ula,,Grande,590,No,18 hrs,SAR 618803.0,Regular,2495408,998163,5,58272,SAR 3066709
7135,fil-708,2017-02-11 00:00:00,1438-05-14,Saturday,February,Jumada al-Ula,Border,Grande,2165,No,18 hrs,SAR 391994.0,Regular,1292741,517096,2,29997,SAR 1360857
7136,fil-709,2017-02-11 00:00:00,1438-05-14,Saturday,February,Jumada al-Ula,Center,Hyper,775,Yes,12 hrs,SAR 56718.0,Regular,1966454,589936,11,27538,SAR 1479104
7137,fil-710,2017-02-11 00:00:00,1438-05-14,Saturday,February,Jumada al-Ula,Border,Hyper,895,Yes,24 hrs,SAR 22641.0,Regular,451351,270810,3,7653,SAR 386464
7138,fil-711,2017-02-11 00:00:00,1438-05-14,Sat,Feb,Jumada al-Ula,Center,Hyper,460,Yes,12 hrs,SAR 17745.0,Regular,1107427,664456,8,13289,SAR 588051
7139,fil-701,2017-02-12 00:00:00,1438-05-15,,February,Jumada al-Ula,Center,Hyper,675,No,12 hrs,SAR 42555.0,None,1326094,0,10,22580,SAR 1161916
7140,fil-702,2017-02-12 00:00:00,1438-05-15,Sunday,February,Jumada al-Ula,Outskirts,Regular,1075,Yes,12 hrs,SAR 4960.0,None,132942,0,1,1468,SAR 75331
7141,fil-703,2017-02-12 00:00:00,1438-05-15,Sunday,February,Jumada al-Ula,Border,Grande,2725,Yes,12 hrs,SAR 566598.0,None,851799,0,1,7931,SAR 391474
7142,fil-704,2017-02-12 00:00:00,1438-05-15,Sunday,Feb,Jumada al-Ula,Center,Regular,205,No,12 hrs,SAR 6613.0,None,968621,0,8,14115,SAR 675102
7143,fil-705,2017-02-12 00:00:00,1438-05-15,Sunday,February,Jumada al-Ula,Center,Hyper,760,No,24 hrs,SAR 42270.0,None,1327627,0,6,15354,SAR 768071
7144,fil-706,2017-02-12 00:00:00,1438-05-15,Sunday,February,Jumada al-Ula,Center,Hyper,755,Yes,18 hrs,SAR 60043.0,None,724918,0,5,7067,SAR 331471
7145,fil-707,2017-02-12 00:00:00,1438-05-15,Sun,February,Jumada al-Ula,Center,Grande,590,No,18 hrs,SAR 676241.0,None,2499772,0,5,39373,SAR 1465499
7146,fil-708,2017-02-12 00:00:00,1438-05-15,Sunday,February,Jumada al-Ula,Border,Grande,2165,No,18 hrs,SAR 447569.0,None,1110368,0,2,14845,SAR 620283
7147,fil-709,2017-02-12 00:00:00,1438-05-15,Sunday,February,Jumada al-Ula,Center,Hyper,775,Yes,12 hrs,SAR 66183.0,None,1966376,0,11,24776,SAR 1193182
7148,fil-710,2017-02-12 00:00:00,1438-05-15,Sunday,Feb,Jumada al-Ula,Border,Hyper,895,Yes,24 hrs,SAR 26550.0,None,396068,0,3,4904,SAR 236414
7149,fil-711,2017-02-12 00:00:00,1438-05-15,Sunday,February,Jumada al-Ula,Center,Hyper,460,Yes,12 hrs,SAR 14876.0,None,733418,0,8,7920,SAR 485815
7150,fil-701,2017-02-13 00:00:00,1438-05-16,,February,Jumada al-Ula,Center,Hyper,675,No,12 hrs,SAR 40682.0,None,1219366,0,10,17607,SAR 731641
7151,fil-702,2017-02-13 00:00:00,1438-05-16,Mon,February,Jumada al-Ula,Outskirts,Regular,1075,Yes,12 hrs,SAR 5041.0,None,137277,0,1,2160,SAR 99493
7152,fil-703,2017-02-13 00:00:00,1438-05-16,Monday,Feb,Jumada al-Ula,Border,Grande,2725,Yes,12 hrs,SAR 528773.0,None,650586,0,1,5488,SAR 284927
7153,fil-704,2017-02-13 00:00:00,1438-05-16,Monday,February,Jumada al-Ula,Center,Regular,205,No,12 hrs,SAR 9088.0,None,997672,0,8,8252,SAR 385129
7154,fil-705,2017-02-13 00:00:00,1438-05-16,Monday,February,Jumada al-Ula,Center,Hyper,760,No,24 hrs,SAR 38781.0,None,1272450,0,6,11604,SAR 550899
7155,fil-706,2017-02-13 00:00:00,1438-05-16,,February,Jumada al-Ula,Center,Hyper,755,Yes,18 hrs,SAR 54415.0,None,781944,0,5,6099,SAR 298538
7156,fil-707,2017-02-13 00:00:00,1438-05-16,Monday,February,Jumada al-Ula,Center,Grande,590,No,18 hrs,SAR 615683.0,None,2701095,0,5,32818,SAR 1609812
7157,fil-708,2017-02-13 00:00:00,1438-05-16,Monday,,Jumada al-Ula,Border,,2165,No,18 hrs,SAR 442408.0,None,1094741,0,2,18345,SAR 831684
7158,fil-709,2017-02-13 00:00:00,1438-05-16,Monday,February,Jumada al-Ula,,Hyper,775,Yes,12 hrs,SAR 61787.0,None,1974770,0,11,23697,SAR 1113393
7159,fil-710,2017-02-13 00:00:00,1438-05-16,Monday,February,Jumada al-Ula,Border,Hyper,895,Yes,24 hrs,SAR 22395.0,None,396536,0,3,3441,SAR 172706
7160,fil-711,2017-02-13 00:00:00,1438-05-16,Monday,Feb,Jumada al-Ula,Center,Hyper,460,Yes,12 hrs,SAR 15259.0,None,741800,0,8,9791,SAR 579995
7161,fil-701,2017-02-14 00:00:00,1438-05-17,,February,Jumada al-Ula,Center,Hyper,675,No,12 hrs,SAR 39747.0,Grand,1219384,609692,10,20602,SAR 973462
7162,fil-702,2017-02-14 00:00:00,1438-05-17,Tuesday,February,Jumada al-Ula,Outskirts,Regular,1075,Yes,12 hrs,SAR 4899.0,Grand,134088,80452,1,1432,SAR 75111
7163,fil-703,2017-02-14 00:00:00,1438-05-17,,,Jumada al-Ula,Border,Grande,2725,Yes,12 hrs,SAR 610964.0,Grand,650120,390072,1,9829,SAR 602895
7164,fil-704,2017-02-14 00:00:00,1438-05-17,Tue,February,Jumada al-Ula,Center,Regular,205,No,12 hrs,SAR 8373.0,Grand,968060,580836,8,8060,SAR 391519
7165,fil-705,2017-02-14 00:00:00,1438-05-17,Tuesday,February,Jumada al-Ula,Center,Hyper,760,No,24 hrs,SAR 37863.0,Grand,1271250,635625,6,11654,SAR 636740
7166,fil-706,2017-02-14 00:00:00,1438-05-17,Tuesday,February,Jumada al-Ula,Center,Hyper,755,Yes,18 hrs,SAR 59859.0,Grand,724761,362380,5,9421,SAR 439466
7167,fil-707,2017-02-14 00:00:00,1438-05-17,Tuesday,February,Jumada al-Ula,Center,Grande,590,No,18 hrs,SAR 719461.0,Grand,2495415,1497249,5,20088,SAR 950895
7168,fil-708,2017-02-14 00:00:00,1438-05-17,Tuesday,February,Jumada al-Ula,,Grande,2165,No,18 hrs,SAR 444102.0,Grand,1125395,337618,2,14558,SAR 726874
7169,fil-709,2017-02-14 00:00:00,1438-05-17,Tuesday,February,Jumada al-Ula,Center,Hyper,775,Yes,12 hrs,SAR 60794.0,Grand,2024699,809879,11,17007,SAR 869142
7170,fil-710,2017-02-14 00:00:00,1438-05-17,Tuesday,February,Jumada al-Ula,Border,Hyper,895,Yes,24 hrs,SAR 19402.0,Grand,396542,158616,3,3583,SAR 159537
7171,fil-711,2017-02-14 00:00:00,1438-05-17,Tuesday,February,Jumada al-Ula,Center,,460,Yes,12 hrs,SAR 15064.0,Grand,733400,293360,8,4840,SAR 226143
7172,fil-701,2017-02-15 00:00:00,1438-05-18,Wednesday,February,Jumada al-Ula,Center,,675,No,12 hrs,SAR 46662.0,Regular,1278687,767212,10,22195,SAR 1075643
7173,fil-702,2017-02-15 00:00:00,1438-05-18,Wednesday,February,Jumada al-Ula,Outskirts,Regular,1075,Yes,12 hrs,SAR 4347.0,Regular,132899,53159,1,1110,SAR 58415
7174,fil-703,2017-02-15 00:00:00,1438-05-18,Wednesday,February,Jumada al-Ula,Border,Grande,2725,Yes,12 hrs,SAR 609967.0,Regular,762545,228763,1,9150,SAR 403269
7175,fil-704,2017-02-15 00:00:00,1438-05-18,Wednesday,February,Jumada al-Ula,,Regular,205,No,12 hrs,SAR 6986.0,Regular,976054,488027,8,13387,SAR 677665
7176,fil-705,2017-02-15 00:00:00,1438-05-18,Wednesday,February,Jumada al-Ula,,Hyper,760,No,24 hrs,SAR 36617.0,Regular,1271881,635940,6,16540,SAR 866015
7177,fil-706,2017-02-15 00:00:00,1438-05-18,Wed,Feb,Jumada al-Ula,Center,Hyper,755,Yes,18 hrs,SAR 61484.0,Regular,837186,502311,5,7618,SAR 444683
7178,fil-707,2017-02-15 00:00:00,1438-05-18,,February,Jumada al-Ula,Center,Grande,590,No,18 hrs,SAR 698064.0,Regular,2495582,1247791,5,22647,SAR 946134
7179,fil-708,2017-02-15 00:00:00,1438-05-18,Wednesday,February,Jumada al-Ula,Border,Grande,2165,No,18 hrs,SAR 448254.0,Regular,1099191,439676,2,12332,SAR 668755
7180,fil-709,2017-02-15 00:00:00,1438-05-18,,Feb,Jumada al-Ula,Center,Hyper,775,Yes,12 hrs,SAR 63716.0,Regular,1982801,991400,11,11896,SAR 477893
7181,fil-710,2017-02-15 00:00:00,1438-05-18,Wednesday,Feb,Jumada al-Ula,Border,Hyper,895,Yes,24 hrs,SAR 25044.0,Regular,396072,118821,3,6512,SAR 353474
7182,fil-711,2017-02-15 00:00:00,1438-05-18,Wed,February,Jumada al-Ula,Center,Hyper,460,Yes,12 hrs,SAR 11477.0,Regular,946976,568185,8,11363,SAR 568259
7183,fil-701,2017-02-16 00:00:00,1438-05-19,Thursday,Feb,Jumada al-Ula,Center,Hyper,675,No,12 hrs,SAR 42191.0,Regular,1221773,733063,10,22314,SAR 1056141
7184,fil-702,2017-02-16 00:00:00,1438-05-19,Thursday,,Jumada al-Ula,Outskirts,Regular,1075,Yes,12 hrs,SAR 5011.0,Regular,132875,39862,1,2490,SAR 124591
7185,fil-703,2017-02-16 00:00:00,1438-05-19,Thursday,February,Jumada al-Ula,Border,Grande,2725,Yes,12 hrs,SAR 684911.0,Regular,649955,324977,1,11510,SAR 551821
7186,fil-704,2017-02-16 00:00:00,1438-05-19,,,Jumada al-Ula,Center,Regular,205,No,12 hrs,SAR 7369.0,Regular,1380373,552149,8,13835,SAR 743899
7187,fil-705,2017-02-16 00:00:00,1438-05-19,Thursday,February,Jumada al-Ula,Center,Hyper,760,No,24 hrs,SAR 32658.0,Regular,1271232,381369,6,15905,SAR 773135
7188,fil-706,2017-02-16 00:00:00,1438-05-19,Thursday,,Jumada al-Ula,Center,Hyper,755,Yes,18 hrs,SAR 52951.0,Regular,741267,444760,5,10118,SAR 478291
7189,fil-707,2017-02-16 00:00:00,1438-05-19,Thu,February,Jumada al-Ula,Center,Grande,590,No,18 hrs,SAR 671304.0,Regular,2495427,998170,5,46005,SAR 2585410
7190,fil-708,2017-02-16 00:00:00,1438-05-19,Thursday,February,Jumada al-Ula,Border,,2165,No,18 hrs,SAR 390219.0,Regular,1154984,461993,2,21022,SAR 1119976
7191,fil-709,2017-02-16 00:00:00,1438-05-19,Thursday,February,Jumada al-Ula,Center,,775,Yes,12 hrs,SAR 60684.0,Regular,1967629,983814,11,28333,SAR 1745053
7192,fil-710,2017-02-16 00:00:00,1438-05-19,,,Jumada al-Ula,Border,Hyper,895,Yes,24 hrs,SAR 23255.0,Regular,456228,136868,3,3567,SAR 195836
7193,fil-711,2017-02-16 00:00:00,1438-05-19,Thursday,February,Jumada al-Ula,Center,Hyper,460,Yes,12 hrs,SAR 13436.0,Regular,793729,238118,8,4762,SAR 205036
7194,fil-701,2017-02-17 00:00:00,1438-05-20,Friday,February,Jumada al-Ula,Center,,675,No,12 hrs,SAR 46590.0,None,1280721,0,10,27600,SAR 1387029
7195,fil-702,2017-02-17 00:00:00,1438-05-20,Friday,February,Jumada al-Ula,Outskirts,,1075,Yes,12 hrs,SAR 4854.0,None,132900,0,1,1362,SAR 70635
7196,fil-703,2017-02-17 00:00:00,1438-05-20,Fri,February,Jumada al-Ula,,Grande,2725,Yes,12 hrs,SAR 450790.0,None,650037,0,1,10292,SAR 638803
7197,fil-704,2017-02-17 00:00:00,1438-05-20,Friday,February,Jumada al-Ula,,Regular,205,No,12 hrs,SAR 7006.0,None,967593,0,8,13657,SAR 661610
7198,fil-705,2017-02-17 00:00:00,1438-05-20,Friday,February,Jumada al-Ula,Center,Hyper,760,No,24 hrs,SAR 35409.0,None,1271895,0,6,19108,SAR 1054706
7199,fil-706,2017-02-17 00:00:00,1438-05-20,Friday,February,Jumada al-Ula,Center,Hyper,755,Yes,18 hrs,SAR 51923.0,None,741518,0,5,14121,SAR 694242
7200,fil-707,2017-02-17 00:00:00,1438-05-20,Friday,February,Jumada al-Ula,Center,Grande,590,No,18 hrs,SAR 675199.0,None,2504290,0,5,52747,SAR 2525163
7201,fil-708,2017-02-17 00:00:00,1438-05-20,Fri,February,Jumada al-Ula,Border,Grande,2165,No,18 hrs,SAR 457234.0,None,1316424,0,2,16863,SAR 787521
7202,fil-709,2017-02-17 00:00:00,1438-05-20,Friday,February,Jumada al-Ula,Center,Hyper,775,Yes,12 hrs,SAR 55933.0,None,2083056,0,11,37544,SAR 1516853
7203,fil-710,2017-02-17 00:00:00,1438-05-20,Friday,February,Jumada al-Ula,Border,Hyper,895,Yes,24 hrs,SAR 23962.0,None,396242,0,3,7385,SAR 340884
7204,fil-711,2017-02-17 00:00:00,1438-05-20,Friday,February,Jumada al-Ula,,Hyper,460,Yes,12 hrs,SAR 16136.0,None,850086,0,8,6460,SAR 322113
7205,fil-701,2017-02-18 00:00:00,1438-05-21,Saturday,Feb,Jumada al-Ula,Center,Hyper,675,No,12 hrs,SAR 44486.0,None,1445349,0,10,18838,SAR 953435
7206,fil-702,2017-02-18 00:00:00,1438-05-21,Saturday,February,Jumada al-Ula,Outskirts,Regular,1075,Yes,12 hrs,SAR 4199.0,None,132946,0,1,2133,SAR 114939
7207,fil-703,2017-02-18 00:00:00,1438-05-21,Sat,Feb,Jumada al-Ula,Border,Grande,2725,Yes,12 hrs,SAR 549250.0,None,1079589,0,1,17638,SAR 892361
7208,fil-704,2017-02-18 00:00:00,1438-05-21,Saturday,February,Jumada al-Ula,Center,,205,No,12 hrs,SAR 5406.0,None,1029815,0,8,12249,SAR 400053
7209,fil-705,2017-02-18 00:00:00,1438-05-21,Sat,Feb,Jumada al-Ula,Center,Hyper,760,No,24 hrs,SAR 40063.0,None,1497215,0,6,15298,SAR 810210
7210,fil-706,2017-02-18 00:00:00,1438-05-21,Saturday,February,Jumada al-Ula,Center,Hyper,755,Yes,18 hrs,SAR 65602.0,None,741772,0,5,14793,SAR 694002
7211,fil-707,2017-02-18 00:00:00,1438-05-21,Saturday,February,Jumada al-Ula,Center,Grande,590,No,18 hrs,SAR 570929.0,None,2495409,0,5,41573,SAR 2573842
7212,fil-708,2017-02-18 00:00:00,1438-05-21,Saturday,February,Jumada al-Ula,Border,Grande,2165,No,18 hrs,SAR 422217.0,None,1111837,0,2,27420,SAR 1272833
7213,fil-709,2017-02-18 00:00:00,1438-05-21,Saturday,February,Jumada al-Ula,Center,Hyper,775,Yes,12 hrs,SAR 54979.0,None,1975375,0,11,31817,SAR 1445697
7214,fil-710,2017-02-18 00:00:00,1438-05-21,Saturday,February,Jumada al-Ula,Border,Hyper,895,Yes,24 hrs,SAR 26027.0,None,396245,0,3,3724,SAR 201926
7215,fil-711,2017-02-18 00:00:00,1438-05-21,Saturday,February,Jumada al-Ula,Center,Hyper,460,Yes,12 hrs,SAR 15243.0,None,795798,0,8,10159,SAR 566857
7216,fil-701,2017-02-19 00:00:00,1438-05-22,Sunday,February,Jumada al-Ula,Center,Hyper,675,No,12 hrs,SAR 44760.0,None,1449643,0,10,19909,SAR 942019
7217,fil-702,2017-02-19 00:00:00,1438-05-22,Sunday,February,Jumada al-Ula,,Regular,1075,Yes,12 hrs,SAR 4215.0,None,132857,0,1,1428,SAR 77507
7218,fil-703,2017-02-19 00:00:00,1438-05-22,Sunday,February,Jumada al-Ula,Border,Grande,2725,Yes,12 hrs,SAR 501082.0,None,654726,0,1,10614,SAR 633351
7219,fil-704,2017-02-19 00:00:00,1438-05-22,Sunday,,Jumada al-Ula,Center,Regular,205,No,12 hrs,SAR 7848.0,None,1197694,0,8,12129,SAR 543431
7220,fil-705,2017-02-19 00:00:00,1438-05-22,Sunday,,Jumada al-Ula,,Hyper,760,No,24 hrs,SAR 40563.0,None,1271908,0,6,18124,SAR 867245
7221,fil-706,2017-02-19 00:00:00,1438-05-22,,February,Jumada al-Ula,Center,Hyper,755,Yes,18 hrs,SAR 56463.0,None,724633,0,5,11304,SAR 558251
7222,fil-707,2017-02-19 00:00:00,1438-05-22,Sunday,February,Jumada al-Ula,Center,,590,No,18 hrs,SAR 530697.0,None,2528688,0,5,33702,SAR 1513068
7223,fil-708,2017-02-19 00:00:00,1438-05-22,Sunday,February,Jumada al-Ula,Border,Grande,2165,No,18 hrs,SAR 479903.0,None,1094745,0,2,24198,SAR 1088708
7224,fil-709,2017-02-19 00:00:00,1438-05-22,,Feb,Jumada al-Ula,Center,Hyper,775,Yes,12 hrs,SAR 57381.0,None,1968865,0,11,24807,SAR 1190085
7225,fil-710,2017-02-19 00:00:00,1438-05-22,Sun,February,Jumada al-Ula,Border,Hyper,895,Yes,24 hrs,SAR 25215.0,None,834132,0,3,15394,SAR 711501
7226,fil-711,2017-02-19 00:00:00,1438-05-22,Sunday,February,Jumada al-Ula,,Hyper,460,Yes,12 hrs,SAR 15322.0,None,733749,0,8,10125,SAR 422169
7227,fil-701,2017-02-20 00:00:00,1438-05-23,Monday,February,Jumada al-Ula,Center,Hyper,675,No,12 hrs,SAR 35140.0,None,1283904,0,10,12735,SAR 726835
7228,fil-702,2017-02-20 00:00:00,1438-05-23,Monday,Feb,Jumada al-Ula,Outskirts,Regular,1075,Yes,12 hrs,SAR 4965.0,None,579855,0,1,9848,SAR 521074
7229,fil-703,2017-02-20 00:00:00,1438-05-23,,February,Jumada al-Ula,Border,Grande,2725,Yes,12 hrs,SAR 595170.0,None,649949,0,1,5447,SAR 275348
7230,fil-704,2017-02-20 00:00:00,1438-05-23,Monday,Feb,Jumada al-Ula,Center,Regular,205,No,12 hrs,SAR 7022.0,None,1031955,0,8,17799,SAR 738520
7231,fil-705,2017-02-20 00:00:00,1438-05-23,Monday,February,Jumada al-Ula,Center,Hyper,760,No,24 hrs,SAR 42314.0,None,1271232,0,6,18501,SAR 964459
7232,fil-706,2017-02-20 00:00:00,1438-05-23,Monday,February,Jumada al-Ula,Center,Hyper,755,Yes,18 hrs,SAR 60421.0,None,742291,0,5,9167,SAR 469047
7233,fil-707,2017-02-20 00:00:00,1438-05-23,Monday,,Jumada al-Ula,Center,Grande,590,No,18 hrs,SAR 685559.0,None,2529221,0,5,34526,SAR 1844821
7234,fil-708,2017-02-20 00:00:00,1438-05-23,Mon,February,Jumada al-Ula,Border,Grande,2165,No,18 hrs,SAR 382472.0,None,1095008,0,2,16784,SAR 812553
7235,fil-709,2017-02-20 00:00:00,1438-05-23,Monday,February,Jumada al-Ula,Center,Hyper,775,Yes,12 hrs,SAR 55419.0,None,2201022,0,11,31694,SAR 1361389
7236,fil-710,2017-02-20 00:00:00,1438-05-23,Monday,February,Jumada al-Ula,Border,Hyper,895,Yes,24 hrs,SAR 23668.0,None,395918,0,3,6920,SAR 345386
7237,fil-711,2017-02-20 00:00:00,1438-05-23,Monday,February,Jumada al-Ula,Center,,460,Yes,12 hrs,SAR 13937.0,None,968052,0,8,10454,SAR 539273
7238,fil-701,2017-02-21 00:00:00,1438-05-24,Tuesday,February,Jumada al-Ula,Center,Hyper,675,No,12 hrs,SAR 44421.0,Regular,1220696,732417,10,22968,SAR 1158951
7239,fil-702,2017-02-21 00:00:00,1438-05-24,Tuesday,Feb,Jumada al-Ula,Outskirts,Regular,1075,Yes,12 hrs,SAR 4731.0,Regular,142246,42673,1,2204,SAR 97501
7240,fil-703,2017-02-21 00:00:00,1438-05-24,Tuesday,February,Jumada al-Ula,Border,Grande,2725,Yes,12 hrs,SAR 480452.0,Regular,650305,325152,1,8645,SAR 436341
7241,fil-704,2017-02-21 00:00:00,1438-05-24,Tuesday,February,Jumada al-Ula,Center,Regular,205,No,12 hrs,SAR 6950.0,Regular,967436,290230,8,16728,SAR 689388
7242,fil-705,2017-02-21 00:00:00,1438-05-24,Tuesday,February,Jumada al-Ula,,Hyper,760,No,24 hrs,SAR 43325.0,Regular,1271323,381396,6,11746,SAR 447420
7243,fil-706,2017-02-21 00:00:00,1438-05-24,Tuesday,,Jumada al-Ula,Center,Hyper,755,Yes,18 hrs,SAR 61905.0,Regular,724634,434780,5,8949,SAR 521477
7244,fil-707,2017-02-21 00:00:00,1438-05-24,Tuesday,February,Jumada al-Ula,Center,Grande,590,No,18 hrs,SAR 704510.0,Regular,2495415,998166,5,50067,SAR 2640089
7245,fil-708,2017-02-21 00:00:00,1438-05-24,Tuesday,,Jumada al-Ula,Border,,2165,No,18 hrs,SAR 368408.0,Regular,1094661,437864,2,17064,SAR 806569
7246,fil-709,2017-02-21 00:00:00,1438-05-24,,February,Jumada al-Ula,,Hyper,775,Yes,12 hrs,SAR 65501.0,Regular,1966726,983363,11,25960,SAR 1083099
7247,fil-710,2017-02-21 00:00:00,1438-05-24,Tuesday,February,Jumada al-Ula,Border,Hyper,895,Yes,24 hrs,SAR 24484.0,Regular,397229,238337,3,6149,SAR 297478
7248,fil-711,2017-02-21 00:00:00,1438-05-24,Tuesday,,Jumada al-Ula,Center,Hyper,460,Yes,12 hrs,SAR 14901.0,Regular,751367,450820,8,10819,SAR 570168
7249,fil-701,2017-02-22 00:00:00,1438-05-25,,February,Jumada al-Ula,Center,Hyper,675,No,12 hrs,SAR 49598.0,None,1219458,0,10,12064,SAR 650028
7250,fil-702,2017-02-22 00:00:00,1438-05-25,,,Jumada al-Ula,Outskirts,Regular,1075,Yes,12 hrs,SAR 4449.0,None,132949,0,1,1701,SAR 88363
7251,fil-703,2017-02-22 00:00:00,1438-05-25,Wednesday,Feb,Jumada al-Ula,Border,Grande,2725,Yes,12 hrs,SAR 548753.0,None,654915,0,1,6977,SAR 342353
7252,fil-704,2017-02-22 00:00:00,1438-05-25,Wednesday,February,Jumada al-Ula,Center,Regular,205,No,12 hrs,SAR 8451.0,None,1211071,0,8,9083,SAR 462724
7253,fil-705,2017-02-22 00:00:00,1438-05-25,Wednesday,,Jumada al-Ula,Center,Hyper,760,No,24 hrs,SAR 37650.0,None,1271929,0,6,9615,SAR 483109
7254,fil-706,2017-02-22 00:00:00,1438-05-25,Wednesday,February,Jumada al-Ula,Center,Hyper,755,Yes,18 hrs,SAR 48219.0,None,724949,0,5,7539,SAR 396702
7255,fil-707,2017-02-22 00:00:00,1438-05-25,Wednesday,February,Jumada al-Ula,Center,Grande,590,No,18 hrs,SAR 603467.0,None,2513646,0,5,48442,SAR 2163089
7256,fil-708,2017-02-22 00:00:00,1438-05-25,Wed,February,Jumada al-Ula,Border,Grande,2165,No,18 hrs,SAR 378647.0,None,1095014,0,2,25229,SAR 1344403
7257,fil-709,2017-02-22 00:00:00,1438-05-25,Wednesday,February,Jumada al-Ula,Center,Hyper,775,Yes,12 hrs,SAR 58546.0,None,1971336,0,11,26021,SAR 1232128
7258,fil-710,2017-02-22 00:00:00,1438-05-25,Wednesday,February,Jumada al-Ula,,Hyper,895,Yes,24 hrs,SAR 20478.0,None,860956,0,3,9064,SAR 383284
