0,Store ID,Gregorian Date,Hijri Date,Day,Greg. Month,Hijri Month,Location,Store Size,Parking,Mall,Work Hours,Cost/day,Promotion,Customer Base,Advertisements,Competition,Customers,Profit/day
3255,fil-706,2019-05-09 00:00:00,1440-09-04,Thu,May,Ramadhan,Center,Grande,790,Yes,12 hrs,SAR 165503.0,Regular,918119,275435,11,11017,SAR 432738
3256,fil-707,2019-05-09 00:00:00,1440-09-04,Thu,May,Ramadhan,Center,Hyper,405,Yes,18 hrs,SAR 53227.0,None,331123,0,6,2185,SAR 112523
3257,fil-708,2019-05-09 00:00:00,1440-09-04,Thu,May,Ramadhan,Border,Hyper,1835,No,18 hrs,SAR 79641.0,Regular,275099,110039,1,6093,SAR 259034
3258,fil-709,2019-05-09 00:00:00,1440-09-04,Thu,May,Ramadhan,Center,Regular,80,No,12 hrs,SAR 5889.0,None,326599,0,11,3197,SAR 172240
3259,fil-710,2019-05-09 00:00:00,1440-09-04,Thu,May,Ramadhan,Border,Hyper,990,No,24 hrs,SAR 35815.0,Regular,188685,56605,2,2148,SAR 102055
3260,fil-701,2019-05-10 00:00:00,1440-09-05,Fri,May,Ramadhan,Center,Regular,85,Yes,12 hrs,SAR 1133.0,None,453515,0,5,2947,SAR 146414
3261,fil-702,2019-05-10 00:00:00,1440-09-05,Fri,May,Ramadhan,Center,Grande,1375,Yes,18 hrs,SAR 342658.0,None,1918231,0,7,19565,SAR 810035
3262,fil-703,2019-05-10 00:00:00,1440-09-05,Fri,May,Ramadhan,Outskirts,Hyper,1285,No,24 hrs,SAR 33836.0,None,139040,0,1,1950,SAR 83983
3263,fil-704,2019-05-10 00:00:00,1440-09-05,Fri,May,Ramadhan,Center,Grande,510,No,12 hrs,SAR 614662.0,None,846849,0,8,6486,SAR 313866
3264,fil-705,2019-05-10 00:00:00,1440-09-05,Fri,May,Ramadhan,Border,Hyper,1980,Yes,12 hrs,SAR 38921.0,None,321104,0,2,3130,SAR 182139
3265,fil-706,2019-05-10 00:00:00,1440-09-05,Fri,May,Ramadhan,Center,Grande,790,Yes,12 hrs,SAR 217154.0,None,918222,0,11,6611,SAR 354682
3266,fil-707,2019-05-10 00:00:00,1440-09-05,Fri,May,Ramadhan,Center,Hyper,405,Yes,18 hrs,SAR 53738.0,None,331445,0,6,2386,SAR 122868
3267,fil-708,2019-05-10 00:00:00,1440-09-05,Fri,May,Ramadhan,Border,Hyper,1835,No,18 hrs,SAR 76842.0,None,275131,0,1,4981,SAR 275480
3268,fil-709,2019-05-10 00:00:00,1440-09-05,Fri,May,Ramadhan,Center,Regular,80,No,12 hrs,SAR 6065.0,None,327144,0,11,5541,SAR 292944
3269,fil-710,2019-05-10 00:00:00,1440-09-05,Fri,May,Ramadhan,Border,Hyper,990,No,24 hrs,SAR 35831.0,None,188280,0,2,2153,SAR 121976
3270,fil-701,2019-05-11 00:00:00,1440-09-06,Sat,May,Ramadhan,Center,Regular,85,Yes,12 hrs,SAR 1311.0,None,453056,0,5,4417,SAR 235803
3271,fil-702,2019-05-11 00:00:00,1440-09-06,Sat,May,Ramadhan,Center,Grande,1375,Yes,18 hrs,SAR 334597.0,Grand,1917964,1150778,7,25317,SAR 1172658
3272,fil-703,2019-05-11 00:00:00,1440-09-06,Sat,May,Ramadhan,Outskirts,Hyper,1285,No,24 hrs,SAR 27016.0,None,138961,0,1,1690,SAR 81543
3273,fil-704,2019-05-11 00:00:00,1440-09-06,Sat,May,Ramadhan,Center,Grande,510,No,12 hrs,SAR 745211.0,Grand,846851,254055,8,8915,SAR 427059
3274,fil-705,2019-05-11 00:00:00,1440-09-06,Sat,May,Ramadhan,Border,Hyper,1980,Yes,12 hrs,SAR 29515.0,None,321137,0,2,5576,SAR 288604
3275,fil-706,2019-05-11 00:00:00,1440-09-06,Sat,May,Ramadhan,Center,Grande,790,Yes,12 hrs,SAR 194975.0,Grand,918273,459136,11,7713,SAR 345555
3276,fil-707,2019-05-11 00:00:00,1440-09-06,Sat,May,Ramadhan,Center,Hyper,405,Yes,18 hrs,SAR 43457.0,None,331128,0,6,3576,SAR 178336
3277,fil-708,2019-05-11 00:00:00,1440-09-06,Sat,May,Ramadhan,Border,Hyper,1835,No,18 hrs,SAR 88736.0,Grand,275098,165058,1,4297,SAR 214633
3278,fil-709,2019-05-11 00:00:00,1440-09-06,Sat,May,Ramadhan,Center,Regular,80,No,12 hrs,SAR 5328.0,None,326510,0,11,4307,SAR 197205
3279,fil-710,2019-05-11 00:00:00,1440-09-06,Sat,May,Ramadhan,Border,Hyper,990,No,24 hrs,SAR 38747.0,Grand,188241,75296,2,3644,SAR 183389
3280,fil-701,2019-05-12 00:00:00,1440-09-07,Sun,May,Ramadhan,Center,Regular,85,Yes,12 hrs,SAR 1459.0,None,453056,0,5,5006,SAR 281706
3281,fil-702,2019-05-12 00:00:00,1440-09-07,Sun,May,Ramadhan,Center,Grande,1375,Yes,18 hrs,SAR 343667.0,Regular,1917899,1150739,7,20713,SAR 1137345
3282,fil-703,2019-05-12 00:00:00,1440-09-07,Sun,May,Ramadhan,Outskirts,Hyper,1285,No,24 hrs,SAR 31011.0,None,138930,0,1,2417,SAR 125329
3283,fil-704,2019-05-12 00:00:00,1440-09-07,Sun,May,Ramadhan,Center,Grande,510,No,12 hrs,SAR 647974.0,Regular,846880,254064,8,10840,SAR 563680
3284,fil-705,2019-05-12 00:00:00,1440-09-07,Sun,May,Ramadhan,Border,Hyper,1980,Yes,12 hrs,SAR 37071.0,None,321138,0,2,3935,SAR 226374
3285,fil-706,2019-05-12 00:00:00,1440-09-07,Sun,May,Ramadhan,Center,Grande,790,Yes,12 hrs,SAR 202671.0,Regular,918345,459172,11,12122,SAR 600260
3286,fil-707,2019-05-12 00:00:00,1440-09-07,Sun,May,Ramadhan,Center,Hyper,405,Yes,18 hrs,SAR 53497.0,None,331112,0,6,3973,SAR 188240
3287,fil-708,2019-05-12 00:00:00,1440-09-07,Sun,May,Ramadhan,Border,Hyper,1835,No,18 hrs,SAR 80321.0,Regular,275191,110076,1,3640,SAR 181913
3288,fil-709,2019-05-12 00:00:00,1440-09-07,Sun,May,Ramadhan,Center,Regular,80,No,12 hrs,SAR 4935.0,None,326511,0,11,4572,SAR 217721
3289,fil-710,2019-05-12 00:00:00,1440-09-07,Sun,May,Ramadhan,Border,Hyper,990,No,24 hrs,SAR 38083.0,Regular,188250,56475,2,3286,SAR 166781
3290,fil-701,2019-05-13 00:00:00,1440-09-08,Mon,May,Ramadhan,Center,Regular,85,Yes,12 hrs,SAR 1244.0,Regular,453055,271833,5,6478,SAR 298221
3291,fil-702,2019-05-13 00:00:00,1440-09-08,Mon,May,Ramadhan,Center,Grande,1375,Yes,18 hrs,SAR 360751.0,None,1917946,0,7,25316,SAR 1255668
3292,fil-703,2019-05-13 00:00:00,1440-09-08,Mon,May,Ramadhan,Outskirts,Hyper,1285,No,24 hrs,SAR 25913.0,Regular,138982,83389,1,1450,SAR 72378
3293,fil-704,2019-05-13 00:00:00,1440-09-08,Mon,May,Ramadhan,Center,Grande,510,No,12 hrs,SAR 713413.0,None,846851,0,8,11447,SAR 589806
3294,fil-705,2019-05-13 00:00:00,1440-09-08,Mon,May,Ramadhan,Border,Hyper,1980,Yes,12 hrs,SAR 38199.0,Regular,321423,160711,2,4726,SAR 213742
3295,fil-706,2019-05-13 00:00:00,1440-09-08,Mon,May,Ramadhan,Center,Grande,790,Yes,12 hrs,SAR 204064.0,None,918120,0,11,13220,SAR 644602
3296,fil-707,2019-05-13 00:00:00,1440-09-08,Mon,May,Ramadhan,Center,Hyper,405,Yes,18 hrs,SAR 55264.0,Regular,331206,99361,6,3577,SAR 186067
3297,fil-708,2019-05-13 00:00:00,1440-09-08,Mon,May,Ramadhan,Border,Hyper,1835,No,18 hrs,SAR 71303.0,None,275352,0,1,4823,SAR 252054
3298,fil-709,2019-05-13 00:00:00,1440-09-08,Mon,May,Ramadhan,Center,Regular,80,No,12 hrs,SAR 5248.0,Regular,326513,195907,11,3067,SAR 148732
3299,fil-710,2019-05-13 00:00:00,1440-09-08,Mon,May,Ramadhan,Border,Hyper,990,No,24 hrs,SAR 30969.0,None,188241,0,2,2676,SAR 131317
3300,fil-701,2019-05-14 00:00:00,1440-09-09,Tue,May,Ramadhan,Center,Regular,85,Yes,12 hrs,SAR 1188.0,Regular,453072,181228,5,3533,SAR 172659
3301,fil-702,2019-05-14 00:00:00,1440-09-09,Tue,May,Ramadhan,Center,Grande,1375,Yes,18 hrs,SAR 338395.0,None,1918394,0,7,20718,SAR 1016982
3302,fil-703,2019-05-14 00:00:00,1440-09-09,Tue,May,Ramadhan,Outskirts,Hyper,1285,No,24 hrs,SAR 34437.0,Regular,138948,55579,1,1965,SAR 87415
3303,fil-704,2019-05-14 00:00:00,1440-09-09,Tue,May,Ramadhan,Center,Grande,510,No,12 hrs,SAR 729218.0,None,846942,0,8,10393,SAR 514056
3304,fil-705,2019-05-14 00:00:00,1440-09-09,Tue,May,Ramadhan,Border,Hyper,1980,Yes,12 hrs,SAR 40189.0,Regular,321071,96321,2,2958,SAR 126765
3305,fil-706,2019-05-14 00:00:00,1440-09-09,Tue,May,Ramadhan,Center,Grande,790,Yes,12 hrs,SAR 155400.0,None,918192,0,11,8263,SAR 463518
3306,fil-707,2019-05-14 00:00:00,1440-09-09,Tue,May,Ramadhan,Center,Hyper,405,Yes,18 hrs,SAR 53459.0,Regular,331129,165564,6,2980,SAR 138633
3307,fil-708,2019-05-14 00:00:00,1440-09-09,Tue,May,Ramadhan,Border,Hyper,1835,No,18 hrs,SAR 78976.0,None,275147,0,1,3265,SAR 157843
3308,fil-709,2019-05-14 00:00:00,1440-09-09,Tue,May,Ramadhan,Center,Regular,80,No,12 hrs,SAR 5485.0,Regular,326517,163258,11,2540,SAR 113855
3309,fil-710,2019-05-14 00:00:00,1440-09-09,Tue,May,Ramadhan,Border,Hyper,990,No,24 hrs,SAR 28877.0,None,188251,0,2,2640,SAR 134076
3310,fil-701,2019-05-15 00:00:00,1440-09-10,Wed,May,Ramadhan,Center,Regular,85,Yes,12 hrs,SAR 1257.0,None,453560,0,5,6780,SAR 350494
3311,fil-702,2019-05-15 00:00:00,1440-09-10,Wed,May,Ramadhan,Center,Grande,1375,Yes,18 hrs,SAR 401551.0,None,1917898,0,7,24165,SAR 1114322
3312,fil-703,2019-05-15 00:00:00,1440-09-10,Wed,May,Ramadhan,Outskirts,Hyper,1285,No,24 hrs,SAR 31901.0,None,138931,0,1,2205,SAR 113229
3313,fil-704,2019-05-15 00:00:00,1440-09-10,Wed,May,Ramadhan,Center,Grande,510,No,12 hrs,SAR 544906.0,None,846870,0,8,14644,SAR 752611
3314,fil-705,2019-05-15 00:00:00,1440-09-10,Wed,May,Ramadhan,Border,Hyper,1980,Yes,12 hrs,SAR 33524.0,None,321435,0,2,4885,SAR 244327
3315,fil-706,2019-05-15 00:00:00,1440-09-10,Wed,May,Ramadhan,Center,Grande,790,Yes,12 hrs,SAR 167071.0,None,918107,0,11,10466,SAR 452748
3316,fil-707,2019-05-15 00:00:00,1440-09-10,Wed,May,Ramadhan,Center,Hyper,405,Yes,18 hrs,SAR 63076.0,None,331812,0,6,2189,SAR 92816
3317,fil-708,2019-05-15 00:00:00,1440-09-10,Wed,May,Ramadhan,Border,Hyper,1835,No,18 hrs,SAR 83273.0,None,275603,0,1,4127,SAR 191701
3318,fil-709,2019-05-15 00:00:00,1440-09-10,Wed,May,Ramadhan,Center,Regular,80,No,12 hrs,SAR 5803.0,None,326772,0,11,3739,SAR 194120
3319,fil-710,2019-05-15 00:00:00,1440-09-10,Wed,May,Ramadhan,Border,Hyper,990,No,24 hrs,SAR 33899.0,None,188283,0,2,4100,SAR 226215
3320,fil-701,2019-05-16 00:00:00,1440-09-11,Thu,May,Ramadhan,Center,Regular,85,Yes,12 hrs,SAR 1108.0,Grand,453426,226713,5,2947,SAR 127129
3321,fil-702,2019-05-16 00:00:00,1440-09-11,Thu,May,Ramadhan,Center,Grande,1375,Yes,18 hrs,SAR 312323.0,None,1917906,0,7,20713,SAR 1039175
3322,fil-703,2019-05-16 00:00:00,1440-09-11,Thu,May,Ramadhan,Outskirts,Hyper,1285,No,24 hrs,SAR 28728.0,Grand,139181,69590,1,2850,SAR 151628
3323,fil-704,2019-05-16 00:00:00,1440-09-11,Thu,May,Ramadhan,Center,Grande,510,No,12 hrs,SAR 680806.0,None,847038,0,8,9190,SAR 426475
3324,fil-705,2019-05-16 00:00:00,1440-09-11,Thu,May,Ramadhan,Border,Hyper,1980,Yes,12 hrs,SAR 34638.0,Grand,321442,192865,2,4821,SAR 234098
3325,fil-706,2019-05-16 00:00:00,1440-09-11,Thu,May,Ramadhan,Center,Grande,790,Yes,12 hrs,SAR 178195.0,None,918195,0,11,11569,SAR 577469
3326,fil-707,2019-05-16 00:00:00,1440-09-11,Thu,May,Ramadhan,Center,Hyper,405,Yes,18 hrs,SAR 48410.0,Grand,331115,165557,6,3178,SAR 140190
3327,fil-708,2019-05-16 00:00:00,1440-09-11,Thu,May,Ramadhan,Border,Hyper,1835,No,18 hrs,SAR 80243.0,None,275098,0,1,2850,SAR 148669
3328,fil-709,2019-05-16 00:00:00,1440-09-11,Thu,May,Ramadhan,Center,Regular,80,No,12 hrs,SAR 4402.0,Grand,326513,97953,11,5908,SAR 282148
3329,fil-710,2019-05-16 00:00:00,1440-09-11,Thu,May,Ramadhan,Border,Hyper,990,No,24 hrs,SAR 36834.0,None,188237,0,2,3279,SAR 151689
3330,fil-701,2019-05-17 00:00:00,1440-09-12,Fri,May,Ramadhan,Center,Regular,85,Yes,12 hrs,SAR 1391.0,Regular,453327,226663,5,2946,SAR 154073
3331,fil-702,2019-05-17 00:00:00,1440-09-12,Fri,May,Ramadhan,Center,Grande,1375,Yes,18 hrs,SAR 287186.0,None,1918093,0,7,11508,SAR 503394
3332,fil-703,2019-05-17 00:00:00,1440-09-12,Fri,May,Ramadhan,Outskirts,Hyper,1285,No,24 hrs,SAR 27926.0,Regular,138922,69461,1,2775,SAR 126344
3333,fil-704,2019-05-17 00:00:00,1440-09-12,Fri,May,Ramadhan,Center,Grande,510,No,12 hrs,SAR 761684.0,None,846882,0,8,13516,SAR 596229
3334,fil-705,2019-05-17 00:00:00,1440-09-12,Fri,May,Ramadhan,Border,Hyper,1980,Yes,12 hrs,SAR 31471.0,Regular,321449,160724,2,3188,SAR 143681
3335,fil-706,2019-05-17 00:00:00,1440-09-12,Fri,May,Ramadhan,Center,Grande,790,Yes,12 hrs,SAR 150226.0,None,918291,0,11,8815,SAR 514811
3336,fil-707,2019-05-17 00:00:00,1440-09-12,Fri,May,Ramadhan,Center,Hyper,405,Yes,18 hrs,SAR 55331.0,Regular,331148,198688,6,3178,SAR 165072
3337,fil-708,2019-05-17 00:00:00,1440-09-12,Fri,May,Ramadhan,Border,Hyper,1835,No,18 hrs,SAR 80405.0,None,275099,0,1,3990,SAR 182654
3338,fil-709,2019-05-17 00:00:00,1440-09-12,Fri,May,Ramadhan,Center,Regular,80,No,12 hrs,SAR 4923.0,Regular,326510,163255,11,6167,SAR 376580
3339,fil-710,2019-05-17 00:00:00,1440-09-12,Fri,May,Ramadhan,Border,Hyper,990,No,24 hrs,SAR 39080.0,None,188374,0,2,3738,SAR 172294
3340,fil-701,2019-05-18 00:00:00,1440-09-13,Sat,May,Ramadhan,Center,Regular,85,Yes,12 hrs,SAR 1189.0,None,453067,0,5,4417,SAR 218093
3341,fil-702,2019-05-18 00:00:00,1440-09-13,Sat,May,Ramadhan,Center,Grande,1375,Yes,18 hrs,SAR 402433.0,Regular,1917906,767162,7,25316,SAR 1135858
3342,fil-703,2019-05-18 00:00:00,1440-09-13,Sat,May,Ramadhan,Outskirts,Hyper,1285,No,24 hrs,SAR 24685.0,None,138919,0,1,1315,SAR 65980
3343,fil-704,2019-05-18 00:00:00,1440-09-13,Sat,May,Ramadhan,Center,Grande,510,No,12 hrs,SAR 780266.0,Regular,846918,254075,8,13712,SAR 600269
3344,fil-705,2019-05-18 00:00:00,1440-09-13,Sat,May,Ramadhan,Border,Hyper,1980,Yes,12 hrs,SAR 31598.0,None,321072,0,2,4415,SAR 218261
3345,fil-706,2019-05-18 00:00:00,1440-09-13,Sat,May,Ramadhan,Center,Grande,790,Yes,12 hrs,SAR 195119.0,Regular,918104,367241,11,6610,SAR 349987
3346,fil-707,2019-05-18 00:00:00,1440-09-13,Sat,May,Ramadhan,Center,Hyper,405,Yes,18 hrs,SAR 60378.0,None,331115,0,6,2781,SAR 158866
3347,fil-708,2019-05-18 00:00:00,1440-09-13,Sat,May,Ramadhan,Border,Hyper,1835,No,18 hrs,SAR 77407.0,Regular,275101,137550,1,5270,SAR 267810
3348,fil-709,2019-05-18 00:00:00,1440-09-13,Sat,May,Ramadhan,Center,Regular,80,No,12 hrs,SAR 4733.0,None,326510,0,11,5403,SAR 281224
3349,fil-710,2019-05-18 00:00:00,1440-09-13,Sat,May,Ramadhan,Border,Hyper,990,No,24 hrs,SAR 26578.0,Regular,188769,113261,2,4312,SAR 204195
3350,fil-701,2019-05-19 00:00:00,1440-09-14,Sun,May,Ramadhan,Center,Regular,85,Yes,12 hrs,SAR 1070.0,None,453128,0,5,6774,SAR 307967
3351,fil-702,2019-05-19 00:00:00,1440-09-14,Sun,May,Ramadhan,Center,Grande,1375,Yes,18 hrs,SAR 389256.0,Regular,1917924,575377,7,14959,SAR 859596
3352,fil-703,2019-05-19 00:00:00,1440-09-14,Sun,May,Ramadhan,Outskirts,Hyper,1285,No,24 hrs,SAR 25874.0,None,138966,0,1,2540,SAR 107383
3353,fil-704,2019-05-19 00:00:00,1440-09-14,Sun,May,Ramadhan,Center,Grande,510,No,12 hrs,SAR 810488.0,Regular,847127,423563,8,11985,SAR 593421
3354,fil-705,2019-05-19 00:00:00,1440-09-14,Sun,May,Ramadhan,Border,Hyper,1980,Yes,12 hrs,SAR 32226.0,None,321083,0,2,5693,SAR 259678
3355,fil-706,2019-05-19 00:00:00,1440-09-14,Sun,May,Ramadhan,Center,Grande,790,Yes,12 hrs,SAR 189598.0,Regular,918377,275513,11,9918,SAR 450084
3356,fil-707,2019-05-19 00:00:00,1440-09-14,Sun,May,Ramadhan,Center,Hyper,405,Yes,18 hrs,SAR 52795.0,None,331124,0,6,3377,SAR 160966
3357,fil-708,2019-05-19 00:00:00,1440-09-14,Sun,May,Ramadhan,Border,Hyper,1835,No,18 hrs,SAR 82478.0,Regular,275124,110049,1,3609,SAR 187671
3358,fil-709,2019-05-19 00:00:00,1440-09-14,Sun,May,Ramadhan,Center,Regular,80,No,12 hrs,SAR 4798.0,None,326583,0,11,3025,SAR 152008
3359,fil-710,2019-05-19 00:00:00,1440-09-14,Sun,May,Ramadhan,Border,Hyper,990,No,24 hrs,SAR 30470.0,Regular,188235,75294,2,2121,SAR 119845
3360,fil-701,2019-05-20 00:00:00,1440-09-15,Mon,May,Ramadhan,Center,Regular,85,Yes,12 hrs,SAR 1368.0,None,453341,0,5,3830,SAR 180304
3361,fil-702,2019-05-20 00:00:00,1440-09-15,Mon,May,Ramadhan,Center,Grande,1375,Yes,18 hrs,SAR 391042.0,None,1917898,0,7,20713,SAR 1071287
3362,fil-703,2019-05-20 00:00:00,1440-09-15,Mon,May,Ramadhan,Outskirts,Hyper,1285,No,24 hrs,SAR 29222.0,None,139469,0,1,2844,SAR 141303
3363,fil-704,2019-05-20 00:00:00,1440-09-15,Mon,May,Ramadhan,Center,Grande,510,No,12 hrs,SAR 814300.0,None,847619,0,8,7669,SAR 412383
3364,fil-705,2019-05-20 00:00:00,1440-09-15,Mon,May,Ramadhan,Border,Hyper,1980,Yes,12 hrs,SAR 33991.0,None,321076,0,2,3238,SAR 178112
3365,fil-706,2019-05-20 00:00:00,1440-09-15,Mon,May,Ramadhan,Center,Grande,790,Yes,12 hrs,SAR 195324.0,None,918096,0,11,10466,SAR 564776
3366,fil-707,2019-05-20 00:00:00,1440-09-15,Mon,May,Ramadhan,Center,Hyper,405,Yes,18 hrs,SAR 50613.0,None,331511,0,6,3779,SAR 209200
3367,fil-708,2019-05-20 00:00:00,1440-09-15,Mon,May,Ramadhan,Border,Hyper,1835,No,18 hrs,SAR 90282.0,None,275110,0,1,4585,SAR 231330
3368,fil-709,2019-05-20 00:00:00,1440-09-15,Mon,May,Ramadhan,Center,Regular,80,No,12 hrs,SAR 5312.0,None,327283,0,11,5743,SAR 277256
3369,fil-710,2019-05-20 00:00:00,1440-09-15,Mon,May,Ramadhan,Border,Hyper,990,No,24 hrs,SAR 32837.0,None,188633,0,2,4052,SAR 200806
3370,fil-701,2019-05-21 00:00:00,1440-09-16,Tue,May,Ramadhan,Center,Regular,85,Yes,12 hrs,SAR 1468.0,None,453058,0,5,5006,SAR 252164
3371,fil-702,2019-05-21 00:00:00,1440-09-16,Tue,May,Ramadhan,Center,Grande,1375,Yes,18 hrs,SAR 387269.0,Grand,1917916,958958,7,24165,SAR 1302127
3372,fil-703,2019-05-21 00:00:00,1440-09-16,Tue,May,Ramadhan,Outskirts,Hyper,1285,No,24 hrs,SAR 28294.0,None,139480,0,1,1620,SAR 82962
3373,fil-704,2019-05-21 00:00:00,1440-09-16,Tue,May,Ramadhan,Center,Grande,510,No,12 hrs,SAR 659981.0,Grand,846883,508129,8,8565,SAR 508453
3374,fil-705,2019-05-21 00:00:00,1440-09-16,Tue,May,Ramadhan,Border,Hyper,1980,Yes,12 hrs,SAR 30624.0,None,321637,0,2,4303,SAR 226730
3375,fil-706,2019-05-21 00:00:00,1440-09-16,Tue,May,Ramadhan,Center,Grande,790,Yes,12 hrs,SAR 204690.0,Grand,918662,275598,11,13228,SAR 659061
3376,fil-707,2019-05-21 00:00:00,1440-09-16,Tue,May,Ramadhan,Center,Hyper,405,Yes,18 hrs,SAR 52933.0,None,331165,0,6,3973,SAR 173240
3377,fil-708,2019-05-21 00:00:00,1440-09-16,Tue,May,Ramadhan,Border,Hyper,1835,No,18 hrs,SAR 71672.0,Grand,275110,82533,1,2561,SAR 116983
3378,fil-709,2019-05-21 00:00:00,1440-09-16,Tue,May,Ramadhan,Center,Regular,80,No,12 hrs,SAR 5250.0,None,326563,0,11,4608,SAR 223803
3379,fil-710,2019-05-21 00:00:00,1440-09-16,Tue,May,Ramadhan,Border,Hyper,990,No,24 hrs,SAR 39260.0,Grand,188309,75323,2,3981,SAR 183687
3380,fil-701,2019-05-22 00:00:00,1440-09-17,Wed,May,Ramadhan,Center,Regular,85,Yes,12 hrs,SAR 1288.0,None,453162,0,5,4123,SAR 246903
3381,fil-702,2019-05-22 00:00:00,1440-09-17,Wed,May,Ramadhan,Center,Grande,1375,Yes,18 hrs,SAR 335032.0,Regular,1917910,767164,7,17261,SAR 875563
3382,fil-703,2019-05-22 00:00:00,1440-09-17,Wed,May,Ramadhan,Outskirts,Hyper,1285,No,24 hrs,SAR 28060.0,None,138932,0,1,3048,SAR 171977
3383,fil-704,2019-05-22 00:00:00,1440-09-17,Wed,May,Ramadhan,Center,Grande,510,No,12 hrs,SAR 739596.0,Regular,846997,423498,8,7877,SAR 374138
3384,fil-705,2019-05-22 00:00:00,1440-09-17,Wed,May,Ramadhan,Border,Hyper,1980,Yes,12 hrs,SAR 34132.0,None,321125,0,2,3945,SAR 164868
3385,fil-706,2019-05-22 00:00:00,1440-09-17,Wed,May,Ramadhan,Center,Grande,790,Yes,12 hrs,SAR 151107.0,Regular,918150,275445,11,10466,SAR 559498
3386,fil-707,2019-05-22 00:00:00,1440-09-17,Wed,May,Ramadhan,Center,Hyper,405,Yes,18 hrs,SAR 60863.0,None,331130,0,6,2384,SAR 114559
3387,fil-708,2019-05-22 00:00:00,1440-09-17,Wed,May,Ramadhan,Border,Hyper,1835,No,18 hrs,SAR 84222.0,Regular,275099,82529,1,4339,SAR 175928
3388,fil-709,2019-05-22 00:00:00,1440-09-17,Wed,May,Ramadhan,Center,Regular,80,No,12 hrs,SAR 5711.0,None,326661,0,11,4729,SAR 246787
3389,fil-710,2019-05-22 00:00:00,1440-09-17,Wed,May,Ramadhan,Border,Hyper,990,No,24 hrs,SAR 37076.0,Regular,188242,75296,2,2329,SAR 125689
3390,fil-701,2019-05-23 00:00:00,1440-09-18,Thu,May,Ramadhan,Center,Regular,85,Yes,12 hrs,SAR 1268.0,Regular,453082,181232,5,6773,SAR 276816
3391,fil-702,2019-05-23 00:00:00,1440-09-18,Thu,May,Ramadhan,Center,Grande,1375,Yes,18 hrs,SAR 307631.0,None,1917916,0,7,23014,SAR 1157831
3392,fil-703,2019-05-23 00:00:00,1440-09-18,Thu,May,Ramadhan,Outskirts,Hyper,1285,No,24 hrs,SAR 27776.0,Regular,138969,55587,1,2937,SAR 150073
3393,fil-704,2019-05-23 00:00:00,1440-09-18,Thu,May,Ramadhan,Center,Grande,510,No,12 hrs,SAR 736429.0,None,846955,0,8,7785,SAR 367578
3394,fil-705,2019-05-23 00:00:00,1440-09-18,Thu,May,Ramadhan,Border,Hyper,1980,Yes,12 hrs,SAR 32252.0,Regular,321180,128472,2,5835,SAR 290840
3395,fil-706,2019-05-23 00:00:00,1440-09-18,Thu,May,Ramadhan,Center,Grande,790,Yes,12 hrs,SAR 200374.0,None,918101,0,11,5508,SAR 304757
3396,fil-707,2019-05-23 00:00:00,1440-09-18,Thu,May,Ramadhan,Center,Hyper,405,Yes,18 hrs,SAR 55619.0,Regular,331413,198847,6,2982,SAR 136565
3397,fil-708,2019-05-23 00:00:00,1440-09-18,Thu,May,Ramadhan,Border,Hyper,1835,No,18 hrs,SAR 88769.0,None,275175,0,1,3625,SAR 176742
3398,fil-709,2019-05-23 00:00:00,1440-09-18,Thu,May,Ramadhan,Center,Regular,80,No,12 hrs,SAR 4769.0,Regular,326510,130604,11,4379,SAR 202750
3399,fil-710,2019-05-23 00:00:00,1440-09-18,Thu,May,Ramadhan,Border,Hyper,990,No,24 hrs,SAR 38730.0,None,188272,0,2,1745,SAR 85472
3400,fil-701,2019-05-24 00:00:00,1440-09-19,Fri,May,Ramadhan,Center,Regular,85,Yes,12 hrs,SAR 1374.0,Regular,453361,136008,5,4714,SAR 237256
3401,fil-702,2019-05-24 00:00:00,1440-09-19,Fri,May,Ramadhan,Center,Grande,1375,Yes,18 hrs,SAR 291716.0,None,1917925,0,7,19562,SAR 883933
3402,fil-703,2019-05-24 00:00:00,1440-09-19,Fri,May,Ramadhan,Outskirts,Hyper,1285,No,24 hrs,SAR 32806.0,Regular,138933,69466,1,3127,SAR 123613
3403,fil-704,2019-05-24 00:00:00,1440-09-19,Fri,May,Ramadhan,Center,Grande,510,No,12 hrs,SAR 793944.0,None,846851,0,8,11214,SAR 585438
3404,fil-705,2019-05-24 00:00:00,1440-09-19,Fri,May,Ramadhan,Border,Hyper,1980,Yes,12 hrs,SAR 32056.0,Regular,321670,193002,2,3440,SAR 205400
3405,fil-706,2019-05-24 00:00:00,1440-09-19,Fri,May,Ramadhan,Center,Grande,790,Yes,12 hrs,SAR 196037.0,None,918096,0,11,9915,SAR 502962
3406,fil-707,2019-05-24 00:00:00,1440-09-19,Fri,May,Ramadhan,Center,Hyper,405,Yes,18 hrs,SAR 51808.0,Regular,331330,132532,6,4373,SAR 214480
3407,fil-708,2019-05-24 00:00:00,1440-09-19,Fri,May,Ramadhan,Border,Hyper,1835,No,18 hrs,SAR 66667.0,None,275103,0,1,5568,SAR 275541
3408,fil-709,2019-05-24 00:00:00,1440-09-19,Fri,May,Ramadhan,Center,Regular,80,No,12 hrs,SAR 5934.0,Regular,326565,195939,11,5397,SAR 293591
3409,fil-710,2019-05-24 00:00:00,1440-09-19,Fri,May,Ramadhan,Border,Hyper,990,No,24 hrs,SAR 33732.0,None,188261,0,2,3976,SAR 184684
